dog attacks, attack, la010394-0058, 0.990800088143
dog attacks, attack, la010694-0082, 0.985026919449
dog attacks, attack, la010694-0086, 0.986050049203
dog attacks, dog, la010294-0029, 0.970273251795
dog attacks, dog, la010294-0007, 0.969576811077
dog attacks, dog, la010894-0159, 0.966780671921
dog attacks, dog, la010794-0061, 0.966835436551
dog attacks, dog, la010594-0109, 0.97303658285
dog attacks, dog, la010494-0116, 0.972415751926
dog attacks, dog, la010594-0035, 0.993061763091
dog attacks, dog, la010794-0029, 0.964762054197
dog attacks, dog, la010294-0362, 0.972112793533
dog attacks, dog, la010794-0027, 0.96472528971
dog attacks, dog, la010894-0052, 0.985046371502
dog attacks, dog, la010794-0023, 0.964762054197
dog attacks, dog, la010294-0151, 0.973471248742
dog attacks, dog, la010394-0100, 0.972595574928
dog attacks, dog, la010294-0207, 0.971687525145
dog attacks, dog, la010394-0021, 0.966792340626
dog attacks, dog, la010294-0200, 0.980575355992
dog attacks, dog, la010294-0157, 0.971991900822
dog attacks, dog, la010694-0014, 0.987859567139
dog attacks, dog, la010294-0182, 0.983258042705
dog attacks, dog, la010394-0147, 0.978293685508
dog attacks, dog, la010394-0117, 0.981463729187
dog attacks, dog, la010494-0195, 0.965802149897
dog attacks, dog, la010694-0136, 0.964816110217
dog attacks, dog, la010694-0355, 0.976206705757
dog attacks, dog, la010694-0176, 0.973301764109
dog attacks, dog, la010894-0080, 0.968516075449
dog attacks, dog, la010294-0287, 0.971400171746
dog attacks, dog, la010494-0002, 0.97069723023
dog attacks, dog, la010494-0064, 0.966237020038
dog attacks, dog, la010594-0170, 0.971354977706
dog attacks, dog, la010794-0104, 0.971274632529
dog attacks, dog, la010694-0351, 0.991884164648
dog attacks, dog, la010694-0292, 0.981036712153
dog attacks, dog, la010494-0243, 0.968954687585
dog attacks, dog, la010794-0135, 0.95685061382
dog attacks, dog, la010794-0039, 0.978331705669
dog attacks, dog, la010794-0154, 0.966845064145
dog attacks, dog, la010794-0076, 0.966078913161
dog attacks, dog, la010294-0370, 0.965959913222
dog attacks, dog, la010294-0036, 0.964762054197
dog attacks, dog, la010794-0290, 0.986830561988
dog attacks, dog, la010394-0136, 0.964946751774
dog attacks, dog, la010494-0154, 0.964762054197
dog attacks, dog, la010294-0125, 0.981230156159
dog attacks, dog, la010494-0164, 0.985492229067
dog attacks, dog, la010294-0075, 0.963953067382
dog attacks, dog, la010294-0147, 0.964071158688
dog attacks, dog, la010294-0374, 0.970968328515
dog attacks, dog, la010294-0358, 0.963403184547
dog attacks, dog, la010694-0106, 0.949846106667
dog attacks, dog, la010494-0106, 0.972497854115
dog attacks, dog, la010294-0065, 0.970338214747
dog attacks, dog, la010794-0266, 0.969211755797
dog attacks, dog, la010294-0298, 0.97147363425
dog attacks, dog, la010294-0150, 0.971858097931
dog attacks, dog, la010694-0009, 0.969264342884
dog attacks, dog, la010794-0185, 0.972829594602
dog attacks, dog, la010494-0211, 0.966532690006
dog attacks, dog, la010394-0047, 0.963123172805
dog attacks, dog, la010794-0203, 0.962348130458
dog attacks, dog, la010494-0254, 0.966202319454
dog attacks, dog, la010694-0080, 0.973070294959
dog attacks, dog, la010494-0251, 0.965779775576
dog attacks, dog, la010494-0235, 0.969349046767
italian paintings, paint, la010494-0015, 0.971938168935
italian paintings, paint, la010594-0036, 0.953898196979
italian paintings, paint, la010794-0028, 0.953898196979
italian paintings, paint, la010794-0104, 0.953898196979
italian paintings, paint, la010294-0023, 0.969127539461
italian paintings, paint, la010594-0254, 0.957257193267
italian paintings, paint, la010494-0139, 0.979631052741
italian paintings, paint, la010294-0008, 0.966448724445
italian paintings, paint, la010294-0150, 0.953898196979
italian paintings, paint, la010294-0152, 0.950376141444
italian paintings, paint, la010294-0046, 0.973315592046
italian paintings, paint, la010594-0153, 0.967854091549
italian paintings, paint, la010494-0193, 0.952424859929
italian paintings, paint, la010294-0114, 0.953898196979
italian paintings, paint, la010394-0028, 0.967366194999
italian paintings, paint, la010394-0065, 0.979755472144
italian paintings, paint, la010694-0076, 0.973199784866
italian paintings, paint, la010294-0239, 0.951072746782
italian paintings, paint, la010894-0180, 0.960372588646
italian paintings, paint, la010694-0154, 0.965820347273
italian paintings, paint, la010894-0182, 0.984495077695
italian paintings, paint, la010294-0149, 0.953898196979
italian paintings, paint, la010294-0058, 0.954284183523
italian paintings, paint, la010694-0153, 0.962645343196
italian paintings, paint, la010494-0092, 0.958828546964
italian paintings, paint, la010594-0042, 0.983284408569
italian paintings, paint, la010694-0198, 0.982177764936
italian paintings, paint, la010294-0002, 0.961678878408
italian paintings, paint, la010494-0167, 0.96077186213
italian paintings, paint, la010494-0152, 0.953898196979
italian paintings, paint, la010894-0060, 0.976253229772
italian paintings, paint, la010594-0002, 0.953527974018
italian paintings, paint, la010794-0038, 0.952695976495
italian paintings, paint, la010894-0181, 0.954877768195
italian paintings, paint, la010294-0234, 0.957485798584
italian paintings, paint, la010894-0008, 0.963476841779
italian paintings, paint, la010794-0036, 0.944715538541
italian paintings, paint, la010294-0070, 0.96846285642
italian paintings, paint, la010294-0037, 0.971582432227
italian paintings, paint, la010794-0292, 0.965069433029
italian paintings, paint, la010894-0027, 0.973658674147
italian paintings, paint, la010594-0003, 0.953898196979
italian paintings, paint, la010594-0266, 0.966527682177
italian paintings, paint, la010294-0147, 0.936325479656
italian paintings, paint, la010594-0264, 0.945666981106
italian paintings, paint, la010694-0352, 0.946859790431
italian paintings, paint, la010294-0106, 0.984510888377
italian paintings, paint, la010294-0104, 0.953898196979
italian paintings, paint, la010694-0282, 0.948737538189
italian paintings, paint, la010694-0146, 0.964998683484
italian paintings, paint, la010694-0002, 0.973248598338
italian paintings, paint, la010694-0001, 0.97124391004
italian paintings, paint, la010894-0218, 0.949550774986
italian paintings, paint, la010694-0004, 0.963583891673
italian paintings, paint, la010894-0214, 0.982820284614
italian paintings, paint, la010294-0022, 0.978053079926
italian paintings, paint, la010794-0221, 0.956832192738
italian paintings, paint, la010894-0038, 0.953414191516
italian paintings, paint, la010294-0393, 0.970583266985
italian paintings, paint, la010294-0170, 0.953762488124
italian paintings, paint, la010494-0259, 0.96130262227
italian paintings, paint, la010494-0180, 0.962417247901
italian paintings, paint, la010694-0085, 0.978671743335
italian paintings, paint, la010394-0034, 0.967187032982
italian paintings, italian, la010294-0007, 1.0
italian paintings, italian, la010294-0264, 1.0
italian paintings, italian, la010794-0067, 1.0
italian paintings, italian, la010294-0193, 1.0
italian paintings, italian, la010394-0004, 1.0
italian paintings, italian, la010394-0122, 1.0
italian paintings, italian, la010794-0247, 1.0
italian paintings, italian, la010294-0153, 1.0
italian paintings, italian, la010394-0047, 1.0
italian paintings, italian, la010394-0065, 1.0
italian paintings, italian, la010694-0295, 1.0
italian paintings, italian, la010694-0172, 1.0
italian paintings, italian, la010894-0182, 1.0
italian paintings, italian, la010294-0048, 1.0
italian paintings, italian, la010694-0214, 1.0
italian paintings, italian, la010694-0279, 1.0
italian paintings, italian, la010294-0011, 1.0
italian paintings, italian, la010494-0267, 1.0
italian paintings, italian, la010494-0122, 1.0
italian paintings, italian, la010794-0035, 1.0
italian paintings, italian, la010294-0050, 1.0
italian paintings, italian, la010294-0051, 1.0
italian paintings, italian, la010294-0098, 1.0
italian paintings, italian, la010394-0059, 1.0
italian paintings, italian, la010594-0266, 1.0
italian paintings, italian, la010294-0147, 1.0
italian paintings, italian, la010294-0145, 1.0
italian paintings, italian, la010694-0025, 1.0
italian paintings, italian, la010694-0024, 1.0
italian paintings, italian, la010794-0221, 1.0
italian paintings, italian, la010694-0220, 1.0
italian paintings, italian, la010494-0152, 1.0
italian paintings, italian, la010694-0189, 1.0
italian paintings, italian, la010494-0250, 1.0
italian paintings, italian, la010494-0251, 1.0
centenary celebrations, celebr, la010294-0196, 0.94398460562
centenary celebrations, celebr, la010294-0193, 0.940332630427
centenary celebrations, celebr, la010794-0120, 0.952560543325
centenary celebrations, celebr, la010294-0205, 0.953879096613
centenary celebrations, celebr, la010394-0026, 0.952541617204
centenary celebrations, celebr, la010394-0024, 0.950747689821
centenary celebrations, celebr, la010694-0017, 0.958487571425
centenary celebrations, celebr, la010394-0142, 0.947049834995
centenary celebrations, celebr, la010394-0119, 0.953927731171
centenary celebrations, celebr, la010794-0215, 0.981543228213
centenary celebrations, celebr, la010794-0216, 0.946606884634
centenary celebrations, celebr, la010794-0213, 0.946606884634
centenary celebrations, celebr, la010594-0040, 0.958628239058
centenary celebrations, celebr, la010794-0218, 0.944319903968
centenary celebrations, celebr, la010794-0199, 0.956559248266
centenary celebrations, celebr, la010294-0187, 0.94475006417
centenary celebrations, celebr, la010294-0183, 0.965677248516
centenary celebrations, celebr, la010294-0057, 0.963078585344
centenary celebrations, celebr, la010894-0040, 0.958518329523
centenary celebrations, celebr, la010294-0188, 0.942497529035
centenary celebrations, celebr, la010594-0263, 0.948144103962
centenary celebrations, celebr, la010594-0264, 0.949162086654
centenary celebrations, celebr, la010294-0104, 0.963676114096
centenary celebrations, celebr, la010694-0064, 0.960516979482
centenary celebrations, celebr, la010394-0101, 0.955129008207
centenary celebrations, celebr, la010294-0296, 0.964082379317
centenary celebrations, celebr, la010894-0038, 0.945251213631
centenary celebrations, celebr, la010694-0300, 0.948621223387
centenary celebrations, celebr, la010894-0235, 0.963662406946
centenary celebrations, celebr, la010894-0233, 0.969270873584
centenary celebrations, celebr, la010794-0041, 0.95385693446
centenary celebrations, celebr, la010694-0261, 0.953826118851
centenary celebrations, celebr, la010594-0188, 0.951281590184
centenary celebrations, celebr, la010894-0035, 0.954792854034
centenary celebrations, celebr, la010794-0209, 0.945717586689
centenary celebrations, celebr, la010794-0026, 0.954187832961
centenary celebrations, celebr, la010394-0001, 0.96725394106
centenary celebrations, celebr, la010394-0002, 0.962600582433
centenary celebrations, celebr, la010394-0005, 0.965877739171
centenary celebrations, celebr, la010794-0020, 0.946606884634
centenary celebrations, celebr, la010394-0007, 0.958628239058
centenary celebrations, celebr, la010294-0132, 0.949928867836
centenary celebrations, celebr, la010294-0136, 0.955873253927
centenary celebrations, celebr, la010594-0003, 0.947732020624
centenary celebrations, celebr, la010694-0172, 0.960814062675
centenary celebrations, celebr, la010794-0049, 0.946606884634
centenary celebrations, celebr, la010394-0095, 0.954140381635
centenary celebrations, celebr, la010594-0065, 0.944008735441
centenary celebrations, celebr, la010294-0038, 0.951844957935
centenary celebrations, celebr, la010294-0031, 0.954639933521
centenary celebrations, celebr, la010294-0239, 0.956809188005
centenary celebrations, celebr, la010594-0240, 0.962632881818
centenary celebrations, celebr, la010794-0010, 0.976913667531
centenary celebrations, celebr, la010494-0268, 0.946606884634
centenary celebrations, celebr, la010794-0015, 0.937682434958
centenary celebrations, celebr, la010894-0064, 0.966424068269
centenary celebrations, celebr, la010394-0172, 0.944471302231
centenary celebrations, celebr, la010694-0280, 0.950128635561
centenary celebrations, celebr, la010794-0014, 0.948728694016
centenary celebrations, celebr, la010894-0032, 0.954056607565
centenary celebrations, celebr, la010794-0224, 0.943294150728
centenary celebrations, celebr, la010794-0220, 0.950255123211
centenary celebrations, celebr, la010794-0221, 0.957164607265
centenary celebrations, celebr, la010794-0222, 0.946606884634
centenary celebrations, celebr, la010794-0223, 0.966631248807
centenary celebrations, celebr, la010394-0088, 0.967595615499
centenary celebrations, celebr, la010794-0004, 0.969316264381
centenary celebrations, celebr, la010294-0241, 0.946606884634
centenary celebrations, celebr, la010294-0244, 0.966332286475
centenary celebrations, celebr, la010294-0151, 0.950239918825
centenary celebrations, celebr, la010294-0152, 0.946045075144
centenary celebrations, celebr, la010294-0157, 0.947159065828
centenary celebrations, celebr, la010694-0111, 0.952375131664
centenary celebrations, celebr, la010394-0064, 0.960648086335
centenary celebrations, celebr, la010694-0294, 0.971602578577
centenary celebrations, celebr, la010794-0067, 0.960656449766
centenary celebrations, celebr, la010894-0182, 0.950670953233
centenary celebrations, celebr, la010894-0109, 0.975553476451
centenary celebrations, celebr, la010694-0211, 0.961262234765
centenary celebrations, celebr, la010694-0218, 0.948644356163
centenary celebrations, celebr, la010294-0010, 0.95659811766
centenary celebrations, celebr, la010494-0242, 0.946606884634
centenary celebrations, celebr, la010894-0002, 0.946606884634
centenary celebrations, celebr, la010594-0108, 0.959347589295
centenary celebrations, celebr, la010794-0023, 0.952868689938
centenary celebrations, celebr, la010294-0098, 0.966538426429
centenary celebrations, celebr, la010394-0110, 0.975199362059
centenary celebrations, celebr, la010694-0109, 0.955838960302
centenary celebrations, celebr, la010694-0103, 0.959376781314
centenary celebrations, celebr, la010394-0118, 0.952172835988
centenary celebrations, celebr, la010294-0149, 0.946606884634
centenary celebrations, celebr, la010794-0266, 0.98164903933
centenary celebrations, celebr, la010694-0226, 0.953325663051
centenary celebrations, celebr, la010794-0246, 0.94483744827
centenary celebrations, celebr, la010694-0028, 0.971312302959
centenary celebrations, celebr, la010694-0180, 0.966754705409
centenary celebrations, celebr, la010694-0189, 0.93517427832
centenary celebrations, celebr, la010794-0163, 0.950251591484
centenary celebrations, celebr, la010794-0063, 0.96246331441
centenary celebrations, celebr, la010294-0309, 0.950322140581
centenary celebrations, celebr, la010894-0151, 0.940110913919
centenary celebrations, celebr, la010394-0123, 0.965497453315
centenary celebrations, celebr, la010294-0172, 0.951994704282
centenary celebrations, celebr, la010394-0044, 0.954527071889
centenary celebrations, celebr, la010394-0047, 0.947317682194
centenary celebrations, celebr, la010494-0096, 0.950695110261
centenary celebrations, celebr, la010494-0092, 0.947065379306
centenary celebrations, celebr, la010694-0332, 0.949256871546
centenary celebrations, celebr, la010694-0337, 0.962145770423
centenary celebrations, celebr, la010494-0167, 0.943993835224
centenary celebrations, celebr, la010494-0164, 0.943315187077
centenary celebrations, celebr, la010494-0165, 0.945095260383
centenary celebrations, celebr, la010294-0270, 0.934751004138
centenary celebrations, celebr, la010794-0290, 0.9519185624
centenary celebrations, celebr, la010394-0136, 0.946606884634
centenary celebrations, celebr, la010394-0030, 0.954010657325
centenary celebrations, celebr, la010694-0002, 0.957205132392
centenary celebrations, celebr, la010694-0007, 0.949684111473
centenary celebrations, celebr, la010694-0005, 0.935074540709
centenary celebrations, celebr, la010794-0267, 0.970795596442
centenary celebrations, celebr, la010794-0184, 0.953840286593
tightening visa requirements, tighten, la010294-0341, 1.0
tightening visa requirements, tighten, la010494-0241, 1.0
tightening visa requirements, tighten, la010894-0158, 1.0
tightening visa requirements, tighten, la010694-0242, 1.0
tightening visa requirements, tighten, la010294-0307, 1.0
tightening visa requirements, tighten, la010394-0120, 1.0
tightening visa requirements, tighten, la010694-0122, 1.0
tightening visa requirements, tighten, la010594-0125, 1.0
tightening visa requirements, tighten, la010594-0238, 1.0
tightening visa requirements, tighten, la010794-0183, 1.0
tightening visa requirements, tighten, la010494-0147, 1.0
tightening visa requirements, tighten, la010694-0130, 1.0
tightening visa requirements, tighten, la010694-0365, 1.0
tightening visa requirements, tighten, la010394-0152, 1.0
tightening visa requirements, tighten, la010594-0023, 1.0
tightening visa requirements, visa, la010794-0004, 1.0
tightening visa requirements, visa, la010794-0039, 1.0
tightening visa requirements, visa, la010794-0148, 1.0
tightening visa requirements, visa, la010294-0189, 1.0
tightening visa requirements, visa, la010294-0394, 1.0
tightening visa requirements, visa, la010494-0201, 1.0
tightening visa requirements, visa, la010694-0189, 1.0
tightening visa requirements, visa, la010794-0107, 1.0
tightening visa requirements, requir, la010794-0128, 0.953395457097
tightening visa requirements, requir, la010494-0130, 0.945865160612
tightening visa requirements, requir, la010794-0123, 0.951580649413
tightening visa requirements, requir, la010894-0138, 0.954141190192
tightening visa requirements, requir, la010294-0361, 0.953707939083
tightening visa requirements, requir, la010794-0126, 0.95139696678
tightening visa requirements, requir, la010794-0280, 0.950958591025
tightening visa requirements, requir, la010394-0023, 0.952773516238
tightening visa requirements, requir, la010294-0118, 0.956612845911
tightening visa requirements, requir, la010394-0024, 0.960453081045
tightening visa requirements, requir, la010594-0174, 0.958415349096
tightening visa requirements, requir, la010794-0278, 0.953884854811
tightening visa requirements, requir, la010694-0011, 0.957150821472
tightening visa requirements, requir, la010294-0288, 0.957092441609
tightening visa requirements, requir, la010694-0319, 0.951649068098
tightening visa requirements, requir, la010594-0186, 0.962070983402
tightening visa requirements, requir, la010294-0203, 0.953416966875
tightening visa requirements, requir, la010294-0287, 0.944690405149
tightening visa requirements, requir, la010694-0159, 0.965889592956
tightening visa requirements, requir, la010294-0280, 0.958025850068
tightening visa requirements, requir, la010794-0214, 0.965403800345
tightening visa requirements, requir, la010794-0190, 0.9554951247
tightening visa requirements, requir, la010294-0363, 0.957529448061
tightening visa requirements, requir, la010594-0042, 0.960425631084
tightening visa requirements, requir, la010694-0254, 0.954252104135
tightening visa requirements, requir, la010794-0052, 0.956673750582
tightening visa requirements, requir, la010494-0226, 0.957703636038
tightening visa requirements, requir, la010794-0134, 0.952363871507
tightening visa requirements, requir, la010794-0136, 0.950016065788
tightening visa requirements, requir, la010794-0137, 0.950116268353
tightening visa requirements, requir, la010294-0058, 0.957832825552
tightening visa requirements, requir, la010794-0131, 0.950995267127
tightening visa requirements, requir, la010794-0138, 0.954141190192
tightening visa requirements, requir, la010294-0359, 0.959775009737
tightening visa requirements, requir, la010294-0358, 0.942162750187
tightening visa requirements, requir, la010694-0069, 0.941642657221
tightening visa requirements, requir, la010694-0339, 0.986002950435
tightening visa requirements, requir, la010594-0265, 0.952107887114
tightening visa requirements, requir, la010594-0147, 0.944480217139
tightening visa requirements, requir, la010594-0146, 0.964921071452
tightening visa requirements, requir, la010294-0218, 0.95673715017
tightening visa requirements, requir, la010294-0266, 0.954141190192
tightening visa requirements, requir, la010694-0147, 0.942640669595
tightening visa requirements, requir, la010694-0144, 0.949895718238
tightening visa requirements, requir, la010294-0150, 0.951748810562
tightening visa requirements, requir, la010694-0082, 0.953174888976
tightening visa requirements, requir, la010694-0306, 0.957987544373
tightening visa requirements, requir, la010294-0291, 0.964180752674
tightening visa requirements, requir, la010594-0077, 0.9670523545
tightening visa requirements, requir, la010594-0075, 0.956428936815
tightening visa requirements, requir, la010794-0205, 0.960992936039
tightening visa requirements, requir, la010894-0232, 0.967451549253
tightening visa requirements, requir, la010794-0045, 0.976515523721
tightening visa requirements, requir, la010894-0238, 0.954754033506
tightening visa requirements, requir, la010794-0047, 0.95663109726
tightening visa requirements, requir, la010294-0028, 0.968147400367
tightening visa requirements, requir, la010294-0303, 0.949272803981
tightening visa requirements, requir, la010494-0116, 0.952496706557
tightening visa requirements, requir, la010794-0146, 0.960158227787
tightening visa requirements, requir, la010394-0069, 0.954141190192
tightening visa requirements, requir, la010594-0251, 0.945005338516
tightening visa requirements, requir, la010294-0223, 0.954141190192
tightening visa requirements, requir, la010394-0109, 0.962073905947
tightening visa requirements, requir, la010594-0156, 0.948703129936
tightening visa requirements, requir, la010394-0163, 0.96633038392
tightening visa requirements, requir, la010294-0229, 0.954141190192
tightening visa requirements, requir, la010294-0228, 0.954141190192
tightening visa requirements, requir, la010794-0110, 0.955081358578
tightening visa requirements, requir, la010294-0117, 0.955803057922
tightening visa requirements, requir, la010694-0291, 0.954141190192
tightening visa requirements, requir, la010894-0234, 0.963482715752
tightening visa requirements, requir, la010494-0204, 0.938366033045
tightening visa requirements, requir, la010494-0041, 0.951061718917
tightening visa requirements, requir, la010694-0278, 0.956545505207
tightening visa requirements, requir, la010494-0267, 0.954141190192
tightening visa requirements, requir, la010594-0005, 0.967844285525
tightening visa requirements, requir, la010594-0002, 0.95663624721
tightening visa requirements, requir, la010894-0065, 0.946414218153
tightening visa requirements, requir, la010894-0064, 0.938205736532
tightening visa requirements, requir, la010594-0125, 0.953513871538
tightening visa requirements, requir, la010394-0078, 0.960473078497
tightening visa requirements, requir, la010394-0075, 0.954555136132
tightening visa requirements, requir, la010894-0022, 0.959302117724
tightening visa requirements, requir, la010594-0085, 0.951054584102
tightening visa requirements, requir, la010594-0021, 0.951446103346
tightening visa requirements, requir, la010594-0083, 0.958843665631
tightening visa requirements, requir, la010694-0286, 0.956472155338
tightening visa requirements, requir, la010894-0190, 0.955723464141
tightening visa requirements, requir, la010694-0200, 0.949053097343
tightening visa requirements, requir, la010494-0214, 0.970439880499
tightening visa requirements, requir, la010494-0215, 0.957554242817
tightening visa requirements, requir, la010694-0209, 0.954141190192
tightening visa requirements, requir, la010494-0053, 0.953525229038
tightening visa requirements, requir, la010494-0050, 0.956405207487
tightening visa requirements, requir, la010494-0056, 0.944540360084
tightening visa requirements, requir, la010494-0057, 0.946316679149
tightening visa requirements, requir, la010594-0168, 0.955839051111
tightening visa requirements, requir, la010894-0074, 0.954141190192
tightening visa requirements, requir, la010294-0005, 0.952875753167
tightening visa requirements, requir, la010594-0035, 0.951077789774
tightening visa requirements, requir, la010594-0034, 0.951023016422
tightening visa requirements, requir, la010494-0019, 0.954141190192
tightening visa requirements, requir, la010894-0176, 0.943170242783
tightening visa requirements, requir, la010294-0009, 0.958786167787
tightening visa requirements, requir, la010694-0119, 0.95287283815
tightening visa requirements, requir, la010694-0118, 0.933687085682
tightening visa requirements, requir, la010294-0153, 0.944690405149
tightening visa requirements, requir, la010394-0106, 0.955266410823
tightening visa requirements, requir, la010594-0235, 0.946462470203
tightening visa requirements, requir, la010394-0067, 0.942063628645
tightening visa requirements, requir, la010594-0236, 0.962399777991
tightening visa requirements, requir, la010694-0296, 0.958021580729
tightening visa requirements, requir, la010294-0262, 0.954141190192
tightening visa requirements, requir, la010894-0183, 0.953975212733
tightening visa requirements, requir, la010894-0184, 0.956175798241
tightening visa requirements, requir, la010294-0261, 0.954141190192
tightening visa requirements, requir, la010894-0188, 0.954141190192
tightening visa requirements, requir, la010794-0253, 0.967273969481
tightening visa requirements, requir, la010694-0161, 0.960336837621
